PROCEDURE_TYPE,STARTTIME,ENDTIME,IMSI,IMEISV,MSISDN,START_ENODEB_ID,START_CELL_ID,START_MME,END_ENODEB_ID,END_CELL_ID,END_MME,GUMMEI,BEARER_ID,QCI,PDCP_BITRATE_DL,PDCP_VOLUME_DL,PDCP_BITRATE_UL,PDCP_VOLUME_UL,SGW_BYTES_SENT_DL,SGW_PKTS_SENT_DL,SGW_BYTES_RECVD_UL,SGW_PKTS_RECVD_UL,RRC_CONN_SETUP_TIMESTAMP_START,RRC_CONN_SETUP_RRC_RESULT,RRC_CONN_SETUP_RRC_ESTABL_CAUSE,RRC_CONN_SETUP_DURATION,S1_SIG_CONN_SETUP_TIMESTAMP_START,S1_SIG_CONN_SETUP_SIG_CONN_RESULT,S1_SIG_CONN_SETUP_RRC_ESTABL_CAUSE,S1_SIG_CONN_SETUP_DURATION,INITIAL_CTXT_SETUP_TIMESTAMP_START,INITIAL_CTXT_SETUP_INITIAL_CTXT_RESULT,INITIAL_CTXT_SETUP_ERAB_RESULT_ARRAY,INITIAL_CTXT_SETUP_DURATION,INITIAL_CTXT_SETUP_ERAB_QCI_ARRAY,INITIAL_CTXT_SETUP_3GPP_CAUSE_GROUP,INITIAL_CTXT_SETUP_3GPP_CAUSE,UE_CAPABILITY_TIMESTAMP,UE_CAPABILITY_CAP_CATEGORY,ERAB_SETUP_TIMESTAMP_START,ERAB_SETUP_ERAB_RESULT_ARRAY,ERAB_SETUP_ERAB_QCI_ARRAY,ERAB_SETUP_DURATION,RRC_CONN_REESTABLISH_TIMESTAMP_START,RRC_CONN_REESTABLISH_REESTAB_RESULT,RRC_CONN_REESTABLISH_DURATION,RRC_CONN_REESTABLISH_REESTAB_CAUSE,ERABRELEASE_STARTTIME,ERABRELEASE_RELEASE_RESULT,ERABRELEASE_DURATION,ERABRELEASE_S1_RELEASE_CAUSE,ERABRELEASE_INTERNAL_RELEASE_CAUSE,ERABRELEASE_ERAB_REQ_QCI_ARRAY,ERABRELEASE_ERAB_REQ_3GPP_CAUSE_GROUP_ARRAY,ERABRELEASE_ERAB_REQ_3GPP_CAUSE_ARRAY,ENB_UECTXTRELEASE_STARTTIME,ENB_UECTXTRELEASE_DURATION,ENB_UECTXTRELEASE_TRIGGERING_NODE,ENB_UECTXTRELEASE_UE_RELEASE_CAUSE,ENB_UECTXTRELEASE_INTERNAL_RELEASE_CAUSE,ENB_UECTXTRELEASE_3GPP_CAUSE_GROUP,ENB_UECTXTRELEASE_3GPP_CAUSE,ENB_UECTXTRELEASE_ERAB_RELEASE_REQ_QCI_ARRAY,UEMEASMENT_SAMPLE_MEASTIME,UEMEASMENT_SAMPLE_POWER_HEADROOM,UEMEASMENT_SAMPLE_POWER_HEADROOM_PRB_USED,UEMEASMENT_SAMPLE_LAST_PUSCH_NUM_PRB,UEMEASMENT_SAMPLE_LAST_PUSCH_SINR,UEMEASMENT_SAMPLE_LAST_PUSCH_POWER_PER_PRB,UETRAFFICREP_SAMPLE_MEASTIME,UETRAFFICREP_SAMPLE_THP_PDCPVOL_TRUNK_DL,UETRAFFICREP_SAMPLE_THP_TIME_DL,UETRAFFICREP_SAMPLE_THP_PDCPVOL_TRUNK_UL
ERAB_RELEASE,11/24/2025 16:10:05,11/24/2025 16:10:20,31041000000017,19724123000017,19725551062,1,12314,331402801000,1,12314,331402801000,,5,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,11/24/2025 16:10:05,1,1,10,0,1;9,,,,,,,,,,,,,,,,,,,,
DETACH,11/24/2025 16:10:20,11/24/2025 16:10:40,31041000000017,19724123000017,19725551062,1,12314,331402801000,1,12314,331402801000,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/24/2025 16:10:40,1,1,10,0,20,0,1;9,,,,,,,,,,
INITIAL_ATTACH,11/24/2025 16:12:00,11/24/2025 16:12:05,31041000000018,19724123000018,19725551063,1,12314,331402800000,1,12314,331402800000,,0,0,0,0,0,0,0,0,0,0,11/24/2025 16:12:00,SUCCESS,4,1,11/24/2025 16:12:00,SUCCESS,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RRC_SETUP,11/24/2025 16:12:05,11/24/2025 16:12:10,31041000000018,19724123000018,19725551063,1,12314,331402800000,1,12314,331402800000,,0,0,0,0,0,0,0,0,0,0,11/24/2025 16:12:05,SUCCESS,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INITIAL_CTXT,11/24/2025 16:12:10,11/24/2025 16:12:20,31041000000018,19724123000018,19725551063,1,12314,331402800000,1,12314,331402800000,,0,0,0,0,0,0,0,0,0,0,,,,,11/24/2025 16:12:10,SUCCESS,4,1,11/24/2025 16:12:10,SUCCESS,0;0,1,1;9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEFAULT_BEARER_ACTIVATION,11/24/2025 16:12:20,11/24/2025 16:12:30,31041000000018,19724123000018,19725551063,1,12314,331402800000,1,12314,331402800000,,5,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,11/24/2025 16:12:20,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEDICATED_BEARER_ACTIVATION,11/24/2025 16:12:30,11/24/2025 16:12:45,31041000000018,19724123000018,19725551063,1,12314,331402800000,1,12314,331402800000,,5,9,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,11/24/2025 16:12:30,0,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SERVICE_REQUEST,11/24/2025 16:12:45,11/24/2025 16:13:00,31041000000018,19724123000018,19725551063,1,12314,331402800000,1,12314,331402800000,,5,1,660000,120000,138000,39000,0,0,0,0,,,,,11/24/2025 16:12:45,SUCCESS,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERAB_SETUP,11/24/2025 16:13:00,11/24/2025 16:13:30,31041000000018,19724123000018,19725551063,1,12314,331402800000,1,12314,331402800000,,5,1,680000,125000,144000,42000,0,0,0,0,,,,,,,,,,,,,,,,,,11/24/2025 16:13:00,0;0,1;9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERAB_MODIFY,11/24/2025 16:13:30,11/24/2025 16:13:50,31041000000018,19724123000018,19725551063,1,12314,331402800000,1,12314,331402800000,,5,1,700000,130000,150000,45000,0,0,0,0,,,,,,,,,,,,,,,,,,11/24/2025 16:13:30,0;0,1;9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRACKING_AREA_UPDATE,11/24/2025 16:13:50,11/24/2025 16:14:05,31041000000018,19724123000018,19725551063,1,12314,331402800000,1,12314,331402800000,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/24/2025 16:13:58,20,,8,,,11/24/2025 16:13:55,4000,,1500
ERAB_RELEASE,11/24/2025 16:14:05,11/24/2025 16:14:20,31041000000018,19724123000018,19725551063,1,12314,331402800000,1,12314,331402800000,,5,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,11/24/2025 16:14:05,1,1,10,0,1;9,,,,,,,,,,,,,,,,,,,,
DETACH,11/24/2025 16:14:20,11/24/2025 16:14:40,31041000000018,19724123000018,19725551063,1,12314,331402800000,1,12314,331402800000,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/24/2025 16:14:40,1,1,10,0,20,0,1;9,,,,,,,,,,
INITIAL_CTXT_SETUP_FAILURE,11/24/2025 16:14:00,11/24/2025 16:14:00,31041000151515,19724123151515,19725831083,1,12314,331402801000,1,12314,331402801000,,0,0,0,0,0,0,,,,,,,,,12/30/1899 00:52:47,FAILED_SECURITY_SETUP,;;;;;16;;;;;;;;;;,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INITIAL_CTXT_SETUP_FAILURE,11/24/2025 16:14:10,11/24/2025 16:14:10,31041000151515,19724123151515,19725831083,1,12314,331402801000,1,12314,331402801000,,0,0,0,0,0,0,,,,,,,,,12/30/1899 00:52:47,FAILED_SECURITY_SETUP,;;;;;16;;;;;;;;;;,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INITIAL_CTXT_SETUP_FAILURE,11/24/2025 16:14:30,11/24/2025 16:14:30,31041000151515,19724123151515,19725831083,1,12314,331402801000,1,12314,331402801000,,0,0,0,0,0,0,,,,,,,,,12/30/1899 00:52:47,FAILED_SECURITY_SETUP,;;;;;16;;;;;;;;;;,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INITIAL_CTXT_SETUP_FAILURE,11/24/2025 16:14:40,11/24/2025 16:14:40,31041000151515,19724123151515,19725831083,1,12314,331402801000,1,12314,331402801000,,0,0,0,0,0,0,,,,,,,,,12/30/1899 00:52:47,FAILED_SECURITY_SETUP,;;;;;16;;;;;;;;;;,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INITIAL_ATTACH,11/24/2025 16:16:00,11/24/2025 16:16:05,31041000000019,19724123000019,19725551064,1,12314,331402801000,1,12314,331402801000,,0,0,0,0,0,0,0,0,0,0,11/24/2025 16:16:00,SUCCESS,4,1,11/24/2025 16:16:00,SUCCESS,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RRC_SETUP,11/24/2025 16:16:05,11/24/2025 16:16:10,31041000000019,19724123000019,19725551064,1,12314,331402801000,1,12314,331402801000,,0,0,0,0,0,0,0,0,0,0,11/24/2025 16:16:05,SUCCESS,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INITIAL_CTXT,11/24/2025 16:16:10,11/24/2025 16:16:20,31041000000019,19724123000019,19725551064,1,12314,331402801000,1,12314,331402801000,,0,0,0,0,0,0,0,0,0,0,,,,,11/24/2025 16:16:10,SUCCESS,4,1,11/24/2025 16:16:10,SUCCESS,0;0,1,1;9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEFAULT_BEARER_ACTIVATION,11/24/2025 16:16:20,11/24/2025 16:16:30,31041000000019,19724123000019,19725551064,1,12314,331402801000,1,12314,331402801000,,5,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,11/24/2025 16:16:20,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEDICATED_BEARER_ACTIVATION,11/24/2025 16:16:30,11/24/2025 16:16:45,31041000000019,19724123000019,19725551064,1,12314,331402801000,1,12314,331402801000,,5,9,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,11/24/2025 16:16:30,0,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SERVICE_REQUEST,11/24/2025 16:16:45,11/24/2025 16:17:00,31041000000019,19724123000019,19725551064,1,12314,331402801000,1,12314,331402801000,,5,1,680000,125000,144000,42000,0,0,0,0,,,,,11/24/2025 16:16:45,SUCCESS,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERAB_SETUP,11/24/2025 16:17:00,11/24/2025 16:17:30,31041000000019,19724123000019,19725551064,1,12314,331402801000,1,12314,331402801000,,5,1,700000,130000,150000,45000,0,0,0,0,,,,,,,,,,,,,,,,,,11/24/2025 16:17:00,0;0,1;9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERAB_MODIFY,11/24/2025 16:17:30,11/24/2025 16:17:50,31041000000019,19724123000019,19725551064,1,12314,331402801000,1,12314,331402801000,,5,1,720000,135000,156000,48000,0,0,0,0,,,,,,,,,,,,,,,,,,11/24/2025 16:17:30,0;0,1;9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRACKING_AREA_UPDATE,11/24/2025 16:17:50,11/24/2025 16:18:05,31041000000019,19724123000019,19725551064,1,12314,331402801000,1,12314,331402801000,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/24/2025 16:17:58,20,,8,,,11/24/2025 16:17:55,4000,,1500
ERAB_RELEASE,11/24/2025 16:18:05,11/24/2025 16:18:20,31041000000019,19724123000019,19725551064,1,12314,331402801000,1,12314,331402801000,,5,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,11/24/2025 16:18:05,1,1,10,0,1;9,,,,,,,,,,,,,,,,,,,,
DETACH,11/24/2025 16:18:20,11/24/2025 16:18:40,31041000000019,19724123000019,19725551064,1,12314,331402801000,1,12314,331402801000,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/24/2025 16:18:40,1,1,10,0,20,0,1;9,,,,,,,,,,
INITIAL_ATTACH,11/24/2025 16:20:00,11/24/2025 16:20:05,31041000000020,19724123000020,19725551065,1,12314,331402800000,1,12314,331402800000,,0,0,0,0,0,0,0,0,0,0,11/24/2025 16:20:00,SUCCESS,4,1,11/24/2025 16:20:00,SUCCESS,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RRC_SETUP,11/24/2025 16:20:05,11/24/2025 16:20:10,31041000000020,19724123000020,19725551065,1,12314,331402800000,1,12314,331402800000,,0,0,0,0,0,0,0,0,0,0,11/24/2025 16:20:05,SUCCESS,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INITIAL_CTXT,11/24/2025 16:20:10,11/24/2025 16:20:20,31041000000020,19724123000020,19725551065,1,12314,331402800000,1,12314,331402800000,,0,0,0,0,0,0,0,0,0,0,,,,,11/24/2025 16:20:10,SUCCESS,4,1,11/24/2025 16:20:10,SUCCESS,0;0,1,1;9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEFAULT_BEARER_ACTIVATION,11/24/2025 16:20:20,11/24/2025 16:20:30,31041000000020,19724123000020,19725551065,1,12314,331402800000,1,12314,331402800000,,5,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,11/24/2025 16:20:20,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEDICATED_BEARER_ACTIVATION,11/24/2025 16:20:30,11/24/2025 16:20:45,31041000000020,19724123000020,19725551065,1,12314,331402800000,1,12314,331402800000,,5,9,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,11/24/2025 16:20:30,0,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SERVICE_REQUEST,11/24/2025 16:20:45,11/24/2025 16:21:00,31041000000020,19724123000020,19725551065,1,12314,331402800000,1,12314,331402800000,,5,1,700000,130000,150000,45000,0,0,0,0,,,,,11/24/2025 16:20:45,SUCCESS,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERAB_SETUP,11/24/2025 16:21:00,11/24/2025 16:21:30,31041000000020,19724123000020,19725551065,1,12314,331402800000,1,12314,331402800000,,5,1,720000,135000,156000,48000,0,0,0,0,,,,,,,,,,,,,,,,,,11/24/2025 16:21:00,0;0,1;9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERAB_MODIFY,11/24/2025 16:21:30,11/24/2025 16:21:50,31041000000020,19724123000020,19725551065,1,12314,331402800000,1,12314,331402800000,,5,1,740000,140000,162000,51000,0,0,0,0,,,,,,,,,,,,,,,,,,11/24/2025 16:21:30,0;0,1;9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRACKING_AREA_UPDATE,11/24/2025 16:21:50,11/24/2025 16:22:05,31041000000020,19724123000020,19725551065,1,12314,331402800000,1,12314,331402800000,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/24/2025 16:21:58,20,,8,,,11/24/2025 16:21:55,4000,,1500
ERAB_RELEASE,11/24/2025 16:22:05,11/24/2025 16:22:20,31041000000020,19724123000020,19725551065,1,12314,331402800000,1,12314,331402800000,,5,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,11/24/2025 16:22:05,1,1,10,0,1;9,,,,,,,,,,,,,,,,,,,,
DETACH,11/24/2025 16:22:20,11/24/2025 16:22:40,31041000000020,19724123000020,19725551065,1,12314,331402800000,1,12314,331402800000,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/24/2025 16:22:40,1,1,10,0,20,0,1;9,,,,,,,,,,
INITIAL_CTXT_SETUP_FAILURE,11/24/2025 16:22:20,11/24/2025 16:22:20,31041000151515,19724123151515,19725831083,1,12314,331402801000,1,12314,331402801000,,0,0,0,0,0,0,,,,,,,,,12/30/1899 00:52:47,FAILED_SECURITY_SETUP,;;;;;16;;;;;;;;;;,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INITIAL_CTXT_SETUP_FAILURE,11/24/2025 16:23:00,11/24/2025 16:23:00,31041000151515,19724123151515,19725831083,1,12314,331402801000,1,12314,331402801000,,0,0,0,0,0,0,,,,,,,,,12/30/1899 00:52:47,FAILED_SECURITY_SETUP,;;;;;16;;;;;;;;;;,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INITIAL_CTXT_SETUP_FAILURE,11/24/2025 16:23:10,11/24/2025 16:23:10,31041000151515,19724123151515,19725831083,1,12314,331402801000,1,12314,331402801000,,0,0,0,0,0,0,,,,,,,,,12/30/1899 00:52:47,FAILED_SECURITY_SETUP,;;;;;16;;;;;;;;;;,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INITIAL_CTXT_SETUP_FAILURE,11/24/2025 16:23:40,11/24/2025 16:23:40,31041000151515,19724123151515,19725831083,1,12314,331402801000,1,12314,331402801000,,0,0,0,0,0,0,,,,,,,,,12/30/1899 00:52:47,FAILED_SECURITY_SETUP,;;;;;16;;;;;;;;;;,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INITIAL_CTXT_SETUP_FAILURE,11/24/2025 16:23:50,11/24/2025 16:23:50,31041000151515,19724123151515,19725831083,1,12314,331402801000,1,12314,331402801000,,0,0,0,0,0,0,,,,,,,,,12/30/1899 00:52:47,FAILED_SECURITY_SETUP,;;;;;16;;;;;;;;;;,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INITIAL_CTXT_SETUP_FAILURE,11/24/2025 16:24:00,11/24/2025 16:24:00,31041000151515,19724123151515,19725831083,1,12314,331402801000,1,12314,331402801000,,0,0,0,0,0,0,,,,,,,,,12/30/1899 00:52:47,FAILED_SECURITY_SETUP,;;;;;16;;;;;;;;;;,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INITIAL_ATTACH,11/24/2025 16:24:00,11/24/2025 16:24:05,31041000000021,19724123000021,19725551066,1,12314,331402801000,1,12314,331402801000,,0,0,0,0,0,0,0,0,0,0,11/24/2025 16:24:00,SUCCESS,4,1,11/24/2025 16:24:00,SUCCESS,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RRC_SETUP,11/24/2025 16:24:05,11/24/2025 16:24:10,31041000000021,19724123000021,19725551066,1,12314,331402801000,1,12314,331402801000,,0,0,0,0,0,0,0,0,0,0,11/24/2025 16:24:05,SUCCESS,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INITIAL_CTXT,11/24/2025 16:24:10,11/24/2025 16:24:20,31041000000021,19724123000021,19725551066,1,12314,331402801000,1,12314,331402801000,,0,0,0,0,0,0,0,0,0,0,,,,,11/24/2025 16:24:10,SUCCESS,4,1,11/24/2025 16:24:10,SUCCESS,0;0,1,1;9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEFAULT_BEARER_ACTIVATION,11/24/2025 16:24:20,11/24/2025 16:24:30,31041000000021,19724123000021,19725551066,1,12314,331402801000,1,12314,331402801000,,5,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,11/24/2025 16:24:20,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEDICATED_BEARER_ACTIVATION,11/24/2025 16:24:30,11/24/2025 16:24:45,31041000000021,19724123000021,19725551066,1,12314,331402801000,1,12314,331402801000,,5,9,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,11/24/2025 16:24:30,0,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SERVICE_REQUEST,11/24/2025 16:24:45,11/24/2025 16:25:00,31041000000021,19724123000021,19725551066,1,12314,331402801000,1,12314,331402801000,,5,1,720000,135000,156000,48000,0,0,0,0,,,,,11/24/2025 16:24:45,SUCCESS,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERAB_SETUP,11/24/2025 16:25:00,11/24/2025 16:25:30,31041000000021,19724123000021,19725551066,1,12314,331402801000,1,12314,331402801000,,5,1,740000,140000,162000,51000,0,0,0,0,,,,,,,,,,,,,,,,,,11/24/2025 16:25:00,0;0,1;9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERAB_MODIFY,11/24/2025 16:25:30,11/24/2025 16:25:50,31041000000021,19724123000021,19725551066,1,12314,331402801000,1,12314,331402801000,,5,1,760000,145000,168000,54000,0,0,0,0,,,,,,,,,,,,,,,,,,11/24/2025 16:25:30,0;0,1;9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRACKING_AREA_UPDATE,11/24/2025 16:25:50,11/24/2025 16:26:05,31041000000021,19724123000021,19725551066,1,12314,331402801000,1,12314,331402801000,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/24/2025 16:25:58,20,,8,,,11/24/2025 16:25:55,4000,,1500
ERAB_RELEASE,11/24/2025 16:26:05,11/24/2025 16:26:20,31041000000021,19724123000021,19725551066,1,12314,331402801000,1,12314,331402801000,,5,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,11/24/2025 16:26:05,1,1,10,0,1;9,,,,,,,,,,,,,,,,,,,,
DETACH,11/24/2025 16:26:20,11/24/2025 16:26:40,31041000000021,19724123000021,19725551066,1,12314,331402801000,1,12314,331402801000,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/24/2025 16:26:40,1,1,10,0,20,0,1;9,,,,,,,,,,
INITIAL_CTXT_SETUP_FAILURE,11/24/2025 16:26:20,11/24/2025 16:26:20,31041000151515,19724123151515,19725831083,1,12314,331402801000,1,12314,331402801000,,0,0,0,0,0,0,,,,,,,,,12/30/1899 00:52:47,FAILED_SECURITY_SETUP,;;;;;16;;;;;;;;;;,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INITIAL_CTXT_SETUP_FAILURE,11/24/2025 16:26:40,11/24/2025 16:26:40,31041000151515,19724123151515,19725831083,1,12314,331402801000,1,12314,331402801000,,0,0,0,0,0,0,,,,,,,,,12/30/1899 00:52:47,FAILED_SECURITY_SETUP,;;;;;16;;;;;;;;;;,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INITIAL_CTXT_SETUP_FAILURE,11/24/2025 16:27:40,11/24/2025 16:27:40,31041000151515,19724123151515,19725831083,1,12314,331402801000,1,12314,331402801000,,0,0,0,0,0,0,,,,,,,,,12/30/1899 00:52:47,FAILED_SECURITY_SETUP,;;;;;16;;;;;;;;;;,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INITIAL_CTXT_SETUP_FAILURE,11/24/2025 16:28:00,11/24/2025 16:23:40,31041000151515,19724123151515,19725831083,1,12314,331402801000,1,12314,331402801000,,0,0,0,0,0,0,,,,,,,,,12/30/1899 00:52:47,FAILED_SECURITY_SETUP,;;;;;16;;;;;;;;;;,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INITIAL_ATTACH,11/24/2025 16:28:00,11/24/2025 16:28:05,31041000000022,19724123000022,19725551067,1,12314,331402800000,1,12314,331402800000,,0,0,0,0,0,0,0,0,0,0,11/24/2025 16:28:00,SUCCESS,4,1,11/24/2025 16:28:00,SUCCESS,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RRC_SETUP,11/24/2025 16:28:05,11/24/2025 16:28:10,31041000000022,19724123000022,19725551067,1,12314,331402800000,1,12314,331402800000,,0,0,0,0,0,0,0,0,0,0,11/24/2025 16:28:05,SUCCESS,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INITIAL_CTXT,11/24/2025 16:28:10,11/24/2025 16:28:20,31041000000022,19724123000022,19725551067,1,12314,331402800000,1,12314,331402800000,,0,0,0,0,0,0,0,0,0,0,,,,,11/24/2025 16:28:10,SUCCESS,4,1,11/24/2025 16:28:10,SUCCESS,0;0,1,1;9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEFAULT_BEARER_ACTIVATION,11/24/2025 16:28:20,11/24/2025 16:28:30,31041000000022,19724123000022,19725551067,1,12314,331402800000,1,12314,331402800000,,5,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,11/24/2025 16:28:20,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEDICATED_BEARER_ACTIVATION,11/24/2025 16:28:30,11/24/2025 16:28:45,31041000000022,19724123000022,19725551067,1,12314,331402800000,1,12314,331402800000,,5,9,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,11/24/2025 16:28:30,0,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SERVICE_REQUEST,11/24/2025 16:28:45,11/24/2025 16:29:00,31041000000022,19724123000022,19725551067,1,12314,331402800000,1,12314,331402800000,,5,1,740000,140000,162000,51000,0,0,0,0,,,,,11/24/2025 16:28:45,SUCCESS,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERAB_SETUP,11/24/2025 16:29:00,11/24/2025 16:29:30,31041000000022,19724123000022,19725551067,1,12314,331402800000,1,12314,331402800000,,5,1,760000,145000,168000,54000,0,0,0,0,,,,,,,,,,,,,,,,,,11/24/2025 16:29:00,0;0,1;9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERAB_MODIFY,11/24/2025 16:29:30,11/24/2025 16:29:50,31041000000022,19724123000022,19725551067,1,12314,331402800000,1,12314,331402800000,,5,1,780000,150000,174000,57000,0,0,0,0,,,,,,,,,,,,,,,,,,11/24/2025 16:29:30,0;0,1;9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRACKING_AREA_UPDATE,11/24/2025 16:29:50,11/24/2025 16:30:05,31041000000022,19724123000022,19725551067,1,12314,331402800000,1,12314,331402800000,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/24/2025 16:29:58,20,,8,,,11/24/2025 16:29:55,4000,,1500
